TP_FUNDO;CNPJ_FUNDO;DENOM_SOCIAL;DT_COMPTC;VL_PATRIM_LIQ
FI;39.794.739/0001-58;DAHLIA AÇÕES A PREVIDENCIÁRIO 2 FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO;2021-12-31;107261920.62
FI;39.794.823/0001-71;ADAM PREV II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2021-12-31;487275636.71
FI;39.800.273/0001-56;COMPASS LONG BIASED FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;19327805.80
FI;39.800.304/0001-79;COMPASS LONG BIASED FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2021-12-31;19326089.41
FI;39.800.340/0001-32;HEDGE PLUS L FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2021-12-31;0.00
FI;39.800.432/0001-12;MOGNO RIVIERA FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2021-12-31;9844187.79
FI;39.800.464/0001-18;RUNNER PIPE FUNDO DE INVESTIMENTO DE AÇÕES;2021-12-31;34554869.90
FI;39.800.501/0001-98;BDR AVARGA FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;992815.06
FI;39.800.539/0001-60;IPÊ AMARELO FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-12-31;13991135.32
FI;39.800.579/0001-02;BTG PACTUAL ABSOLUTO LS FUNDO DE INVESTIMENTO MULTIMERCADO INVESTIMENTO NO EXTERIOR;2021-12-31;11428994.05
FI;39.800.632/0001-75;BTG PACTUAL DIVERSIFICAÇÃO AÇÕES GLOBAIS BDR NÍVEL 1 FUNDO DE INVESTIMENTOS EM AÇÕES;2021-12-31;69301218.32
FI;39.806.143/0001-20;PLATINA 60 FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-12-31;27659179.27
FI;39.806.561/0001-18;NEST INTEGRAL FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO;2021-12-31;30085486.04
FI;39.807.251/0001-18;VINLAND LONG ONLY FC DE FUNDOS DE INVESTIMENTO EM AÇÕES ÁGORA;2021-12-31;2520244.25
FI;39.807.296/0001-92;KADIMA LONG SHORT PLUS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES ÁGORA;2021-12-31;29071463.11
FI;39.807.335/0001-51;BRADESCO PORTFÓLIO FC FI MULTIMERCADO GLOBAL BRL FIXED INCOME IE;2021-12-31;153858896.47
FI;39.807.355/0001-22;BRADESCO MB FPM EY FI MULTIMERCADO CRÉDITO PRIVADO IE;2021-12-31;199727458.12
FI;39.807.395/0001-74;BV EAGLE FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO RENDA FIXA LONGO PRAZO ÁGORA;2021-12-31;2106558.93
FI;39.809.279/0001-94;VALOR CONSULTORIA FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;21878932.83
FI;39.813.313/0001-02;CSHG CRETA I FUNDO DE INVESTIMENTO MULTIMERCADO - CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-12-31;1019381.29
FI;39.813.473/0001-43;CSHG NEW DI MAX PRIVATE FIC DE FUNDOS DE INVESTIMENTO RENDA FIXA REFERENCIADO;2021-12-31;2102841.60
FI;39.813.531/0001-39;CSHG NEW DI MASTER FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO;2021-12-31;83621162.34
FI;39.816.705/0001-17;WESTERN ASSET FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES BDR NÍVEL I ÁGORA;2021-12-31;18132063.39
FI;39.816.755/0001-02;VISTA HEDGE FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO ÁGORA;2021-12-31;18571034.70
FI;39.816.790/0001-13;SQUADRA LONG BIASED FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES ÁGORA;2021-12-31;37555722.61
FI;39.816.837/0001-49;SQUADRA LONG ONLY FIC DE FIA AGORA;2021-12-31;3013335.85
FI;39.816.870/0001-79;BRADESCO FIC DE FI MULT CRED PRIV IE RF+;2021-12-31;10597032.56
FI;39.817.193/0001-03;FUNDO DE INVESTIMENTO MULTIMERCADO ADVANCED;2021-12-31;1129250.23
FI;39.817.279/0001-36;SPINNAKER GLOBAL EMERGING MARKETS FIC FIM IE;2021-12-31;8758015.39
FI;39.817.321/0001-19;VALORA OCEAN FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-12-31;61509577.57
FI;39.817.545/0001-20;PORTOGALLO NAZARE FUNDO DE INVESTIMENTO MULTIMERCADO LONGO PRAZO;2021-12-31;14829465.07
FI;39.817.883/0001-62;XP RESERVA TÉCNICA FUNDO DE INVESTIMENTO RENDA FIXA;2021-12-31;272974054.47
FI;39.818.045/0001-03;INOVAR FIM ATIVO I;2021-12-31;51762199.43
FI;39.818.102/0001-54;NORDEA ALFA 10 ADVISORY FIC FIM IE;2021-12-31;54543727.36
FI;39.818.122/0001-25;NORDEA ALFA 10 ADVISORY MASTER FIM IE;2021-12-31;88427992.71
FI;39.818.151/0001-97;OSMOSIS GLOBAL EQUITY DÓLAR ADVISORY MÁSTER FUNDO DE INVESTIMENTO EM AÇÕES INVESTIMENTO NO EXTERIOR;2021-12-31;102030833.08
FI;39.819.658/0001-65;OSMOSIS GLOBAL EQUITY DÓLAR ADVISORY FUNDO DE INVESTIMENTO EM COTAS DE FI EM AÇÕES IE;2021-12-31;4211715.51
FI;39.819.676/0001-47;VINCERE FIM CP LP IE;2021-12-31;53694424.93
FI;39.834.711/0001-05;FIC DE FI MULTIMERCADO CREDITO PRIV CREDIT HY;2021-12-31;90285969.17
FI;39.834.732/0001-12;BRAM FI RENDA FIXA CRÉDITO PRIVADO CREDIT HIGH YIELD;2021-12-31;27475017.83
FI;39.834.747/0001-80;IP VALUE HEDGE FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO IE ÁGORA;2021-12-31;5867397.08
FI;39.834.779/0001-86;VINTAGE ALPHA MACRO FIC DE FI MULTIMERCADO AGORA;2021-12-31;6661796.66
FI;39.835.826/0001-06;BTGP THUNDERBOLT FI EM COTAS DE FI MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR ACCESS;2021-12-31;173073171.56
FI;39.836.064/0001-62;SHIBUYA FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO IE;2021-12-31;9853791.16
FI;39.846.562/0001-96;WMP NOROESTE FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES;2021-12-31;8458039.48
FI;39.846.602/0001-08;VITREO FOF TECH FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES BDR NÍVEL I;2021-12-31;27174780.49
FI;39.846.684/0001-82;SOLIS TRAFALGAR FI EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2021-12-31;18319495.38
FI;39.846.732/0001-32;OIKOS TOP GESTORES AÇÕES FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES;2021-12-31;15609488.00
FI;39.846.774/0001-73;MAM FUNDO DE INVESTIMENTO EM AÇÕES BDR NÍVEL I;2021-12-31;67042263.59
FI;39.846.819/0001-00;MALBEC FI EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-12-31;4938898.85
FI;39.846.861/0001-20;051 SPECTRA V LATAM FI EM COTAS DE FI MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-12-31;12738687.85
FI;39.851.687/0001-04;KAIRÓS MACRO PREVIDÊNCIA FIFE FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;21568250.22
FI;39.851.702/0001-14;ANDBANK PERFORMANCE PREVIDÊNCIA MULTIGESTOR ICATU QUALIFICADO FI MULT CRÉDITO PRIVADO;2021-12-31;23758711.69
FI;39.851.719/0001-71;IBIUNA HEDGE ST FP FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2021-12-31;647017639.41
FI;39.851.730/0001-31;VERDE AM B LONG BIAS PREVIDENCIÁRIO FIFE FUNDO DE INVESTIMENTO EM AÇÕES;2021-12-31;408476306.89
FI;39.851.758/0001-79;PGMPE FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-12-31;72826061.38
FI;39.851.775/0001-06;FENENA FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-12-31;24681847.62
FI;39.851.789/0001-20;NAVI FENDER JB FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM AÇÕES;2021-12-31;101281199.34
FI;39.851.834/0001-46;FGT FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;14460774.55
FI;39.851.957/0001-87;CLOVIS FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;3925110.95
FI;39.851.981/0001-16;CLOVIS FUNDO DE INVESTIMENTO EM AÇÕES;2021-12-31;28411826.70
FI;39.857.579/0001-49;TAVARNELLE FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO  PRIVADO INVESTIMENTO NO EXTERIOR;2021-12-31;14710541.20
FI;39.857.603/0001-40;ARLETE FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO IE;2021-12-31;9612520.02
FI;39.857.617/0001-63;JF HARMONY 2 FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO IE;2021-12-31;26871199.09
FI;39.857.633/0001-56;OVERSEAS FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO IE;2021-12-31;10842910.00
FI;39.862.824/0001-06;SUGAR CANE 1 FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO;2021-12-31;67241254.34
FI;39.862.831/0001-08;BRADESCO FC DE FI MULTIMERCADO CRÉDITO PRIVADO IE MAKIBA II;2021-12-31;20581196.98
FI;39.862.862/0001-69;BRADESCO FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULT CRED PRIV SEGREGADA FIX MP;2021-12-31;715897810.61
FI;39.862.869/0001-80;BRADESCO FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULT CRED PRIV SEGREGADA FIX MB;2021-12-31;1139074581.09
FI;39.863.036/0001-34;FUNDO DE INVESTIMENTO EM AÇÕES SOLIT;2021-12-31;128513069.06
FI;39.875.965/0001-63;PLUTARCO FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO IE;2021-12-31;39758738.37
FI;39.876.097/0001-36;SAFRA GALILEO PLUS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2021-12-31;9610144.48
FI;39.876.150/0001-07;LIVERPOOL ASSOCIATION FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO CP IE;2021-12-31;9892953.55
FI;39.876.187/0001-27;FAMILIO FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO IE;2021-12-31;9761578.85
FI;39.876.212/0001-72;ANTONIETA FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO IE;2021-12-31;0.00
FI;39.876.251/0001-70;DEFINIÇÃO FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO IE;2021-12-31;14763345.26
FI;39.876.865/0001-51;BRADESCO FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR MASSANDRA BRA;2021-12-31;2319979888.11
FI;39.877.009/0001-10;BRADESCO FIC DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRED PRIV IE SAMESIDE MEDIANEIRA;2021-12-31;28869781.67
FI;39.894.987/0001-70;A1 HEDGE MWM FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2021-12-31;21447909.86
FI;39.895.022/0001-00;KINEA CRÉDITO PRIVADO PREV II RENDA FIXA FUNDO DE INVESTIMENTO;2021-12-31;48247295.01
FI;39.895.070/0001-90;VERDE AM G560 FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2021-12-31;102615573.64
FI;39.895.111/0001-49;KINEA ESTRATÉGIA RENDA FIXA INVESTIMENTO NO EXTERIOR - FUNDO DE INVESTIMENTO;2021-12-31;87071630.31
FI;39.895.159/0001-57;VERDE AM VI60 FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2021-12-31;95591778.41
FI;39.895.205/0001-18;FLEXPREV II PREV FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI DISTRIBUIDORES;2021-12-31;590727486.96
FI;39.895.244/0001-15;VERDE AM MD60 FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2021-12-31;96945835.65
FI;39.895.323/0001-26;VERDE AM BI60 FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2021-12-31;89922655.40
FI;39.895.367/0001-56;VERDE AM BT60 FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2021-12-31;382893248.01
FI;39.895.582/0001-57;G5 LE MANS FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-12-31;11527867.18
FI;39.895.650/0001-88;G5 SAMAÚMA FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-12-31;9926490.83
FI;39.895.686/0001-61;IMPACTO FOCUS FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-12-31;9863842.87
FI;39.895.850/0001-30;BRAIN SAINT-MANDÉ FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-12-31;12101804.21
FI;39.896.366/0001-26;PANORAMA F FIC DE FI MULTIMERCADO CRÉDITO PRIVADO;2021-12-31;2591292.67
FI;39.913.591/0001-23;PATURYX FUNDO DE INVESTIMENTO EM AÇÕES INVESTIMENTO NO EXTERIOR;2021-12-31;21062641.96
FI;39.913.648/0001-94;VITREO DEEP VALUE BRASIL FUNDO DE INVESTIMENTO DE AÇÕES;2021-12-31;4783508.08
FI;39.913.674/0001-12;LAKSHMI INVESTIMENTO NO EXTERIOR FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2021-12-31;10249778.34
FI;39.913.737/0001-30;O3 RETORNO GLOBAL QUALIFICADO MASTER FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;630927444.95
FI;39.913.763/0001-69;MANCHESTER FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-12-31;31538535.27
FI;39.913.788/0001-62;RIZA ARCHI FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR DEDICADO;2021-12-31;52943557.01
FI;39.913.817/0001-96;IRIDIUM DRAGON FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2021-12-31;21617700.43
FI;39.913.857/0001-38;O3 RETORNO GLOBAL MASTER FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;163459002.02
FI;39.913.917/0001-12;VERDE AM VT60 FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2021-12-31;362446545.31
FI;39.913.962/0001-77;SPX LANCER SVP FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2021-12-31;92932888.49
FI;39.913.995/0001-17;KINEA TLS II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2021-12-31;19763517.24
FI;39.914.053/0001-53;VERDE AM WHG60 FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2021-12-31;193545928.62
FI;39.914.085/0001-59;KINEA ATLAS MASTER FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;19804101.62
FI;39.914.112/0001-93;VINTAGE ASSET ALLOCATION PREVIDENCIARIO PLATAFORMAS ICATU FICFI MULTIMERCADO;2021-12-31;4988057.17
FI;39.914.159/0001-57;PANORAMA P FIC DE FI MULTIMERCADO CRÉDITO PRIVADO IE;2021-12-31;5448973.71
FI;39.914.215/0001-53;RETOMADA FUNDO DE INVESTIMENTO EM AÇÕES INVESTIMENTO NO EXTERIOR - BDR NÍVEL I;2021-12-31;11661644.79
FI;39.914.241/0001-81;STA FIA - BDR NÍVEL I INVESTIMENTO NO EXTERIOR;2021-12-31;132862056.57
FI;39.927.812/0001-12;PEDRALBES FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-12-31;7112953.16
FI;39.937.518/0001-91;JGP B PREVIDÊNCIA FIFE MASTER FI MULTIMERCADO;2021-12-31;332911871.98
FI;39.937.544/0001-10;VINCI SELECTION LONG BIASED FI MULTIMERCADO;2021-12-31;3253854.15
FI;39.937.566/0001-80;JBFO NAVI FENDER FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2021-12-31;103551733.74
FI;39.942.998/0001-89;A1 HEDGE RED FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2021-12-31;3534108.07
FI;39.943.023/0001-75;DAHLIA MULTIMERCADO II PREVIDENCIÁRIO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO;2021-12-31;104524914.13
FI;39.943.042/0001-00;ITAÚ PREV TRUXT VALOR 70 FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2021-12-31;568456364.43
FI;39.943.061/0001-28;MOAT PREV ITAÚ REDUZIDO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM MULTIMERCADO;2021-12-31;318620452.50
FI;39.957.930/0001-73;HASHDEX OURO BITCOIN RISK PARITY FI EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2021-12-31;4786718.67
FI;39.957.987/0001-72;051 UNI THE FI EM COTAS DE FI MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-12-31;18325021.21
FI;39.958.082/0001-17;SPECIALE SPECTRA V LATAM FI EM COTAS DE FI MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-12-31;14369423.30
FI;39.958.144/0001-90;TORK II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES;2021-12-31;51291488.90
FI;39.958.195/0001-12;O3 RETORNO GLOBAL QUALIFICADO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2021-12-31;630288015.29
FI;39.958.274/0001-23;RPS GLOBAL MACRO ADVISORY FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2021-12-31;12034168.02
FI;39.958.357/0001-12;O3 RETORNO GLOBAL FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2021-12-31;165521504.78
FI;39.958.394/0001-20;BTG PACTUAL REFERENCE SUSTENTABILIDADE ETF FUNDO DE INVESTIMENTO EM AÇÕES;2021-12-31;3416136.17
FI;39.958.420/0001-10;FCOPEL FI EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO INVESTIMENTO NO EXTERIOR I;2021-12-31;115402062.38
FI;39.958.460/0001-62;M8 CAPITAL PLUS FUNDO DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO;2021-12-31;72900343.11
FI;39.958.971/0001-84;CONSTELLATION CGI FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2021-12-31;67080168.98
FI;39.959.025/0001-52;SPARTA DEBÊNTURES INCENTIVADAS INFLAÇÃO FIC DE FUNDOS INCENT DE INVEST EM INFRAESTRUTURA RENDA FIXA;2021-12-31;12621098.93
FI;39.959.071/0001-51;JGP LONG ONLY FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES FEEDER IX;2021-12-31;1984742.43
FI;39.959.124/0001-34;JGP ESG INSTITUCIONAL FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES FEEDER IX;2021-12-31;1702782.39
FI;39.959.156/0001-30;ARX ELBRUS PRO ADVISORY I FIC DE FUNDOS INCENTIVADOS DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA;2021-12-31;17959113.56
FI;39.959.272/0001-59;SHARP LONG BIASED RED FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES;2021-12-31;151176353.55
FI;39.959.357/0001-37;MOS INSTITUCIONAL FUNDO DE INVESTIMENTO DE AÇÕES;2021-12-31;7242800.46
FI;39.959.422/0001-24;ABSOLUTE ENDURANCE FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2021-12-31;9628263.89
FI;39.959.460/0001-87;ABSOLUTE ENDURANCE MASTER FUNDO DE INVESTIMENTO EM AÇÕES;2021-12-31;9766155.86
FI;39.959.611/0001-05;MAIS PREVIDÊNCIA FUNDO DE INVESTIMENTO EM COTAS DE FI MULTIMERCADO CRÉDITO PRIVADO;2021-12-31;50990761.46
FI;39.959.660/0001-30;SHARP LONG BIASED S FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES;2021-12-31;129969088.09
FI;39.959.730/0001-50;CONSTELLATION A FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES;2021-12-31;360713071.23
FI;39.959.773/0001-35;SHARP LONG BIASED PG FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES;2021-12-31;22157905.65
FI;39.959.828/0001-07;CLARITAS TOTAL RETURN ADVISORY FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO;2021-12-31;161782477.51
FI;39.959.871/0001-72;SHARP LONG BIASED TFO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES;2021-12-31;45464817.91
FI;39.959.914/0001-10;SHARP LONG BIASED P FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES;2021-12-31;87300309.50
FI;39.959.974/0001-32;ETREND ALL STAR BRASIL FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2021-12-31;1334778.80
FI;39.960.068/0001-58;VELT RED FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2021-12-31;7695196.87
FI;39.960.120/0001-76;CLARITAS HEDGE ADVISORY FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE IINVESTIMENTO MULTIMERCADO LONGO;2021-12-31;78204217.09
FI;39.964.254/0001-65;SANTANDER PREV PB PLANETA AZUL MULTIMERCADO CRÉD PRIV FIC FI;2021-12-31;10109902.30
FI;39.970.084/0001-21;WIT GENESIS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2021-12-31;21260770.38
FI;39.970.141/0001-72;GP FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2021-12-31;20533154.02
FI;39.970.216/0001-15;VINLAND MACRO IQ XP SEGUROS PREV FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCAD;2021-12-31;79133074.83
FI;39.973.356/0001-47;FORNALHA FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-12-31;19431518.26
FI;39.973.408/0001-85;FCOPEL FUNDO DE INVESTIMENTO MULTIMERCADO INVESTIMENTO NO EXTERIOR II;2021-12-31;75222022.96
FI;39.973.436/0001-00;INFINITE ALPHA FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-12-31;24390668.96
FI;39.973.483/0001-46;NEW HORIZON FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-12-31;11411005.97
FI;39.973.590/0001-74;TAILWIND FUNDO DE INVESTIMENTO EM AÇÕES INVESTIMENTO NO EXTERIOR;2021-12-31;0.00
FI;39.973.629/0001-53;FUNDO PLATAFORMA D OR FUNDO DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO;2021-12-31;1737673556.68
FI;39.973.671/0001-74;PICTET GLOBAL MEGATREND SELECTION DOLAR FUNDO DE INVESTIMENTO MULTIMERCADO INVESTIMENTO NO EXTERIOR;2021-12-31;24754822.81
FI;39.973.740/0001-40;RUCOH FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-12-31;10329060.21
FI;39.973.872/0001-71;ALPHA KEY LONG BIASED PREV 100 XP SEG FUNDO DE INVESTIMENTO EM AÇÕES FIFE;2021-12-31;2108906.92
FI;39.973.967/0001-95;TREND PE IV FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO RENDA FIXA SIMPLES;2021-12-31;73227897.20
FI;39.974.064/0001-29;OCCAM RAZOR FUNDO DE INVESTIMENTO EM AÇÕES;2021-12-31;9592762.93
FI;39.974.106/0001-21;COMPASS XP SEGUROS PREVIDENCIA FI EM COTAS DE FI MULTIMERCADO CRÉDITO PRIVADO;2021-12-31;2462306.33
FI;39.974.143/0001-30;BEST IDEAS FUNDO DE INVESTIMENTO EM AÇÕES;2021-12-31;19717629.84
FI;39.974.174/0001-90;TORK FUNDO DE INVESTIMENTO MULTIMERCADO INVESTIMENTO NO EXTERIOR;2021-12-31;2956082.67
FI;39.974.272/0001-28;ALPHA KEY PREV 100 FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2021-12-31;8461247.83
